name,code,consumption,consumptionFull,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,month_day,year,gasDayEnd,month_day_gasDayEnd,year_gasDayEnd,netWithdrawal
Germany,DE,995.2735,7.0,DE,2018-02-27,69.6915,2.93,3706.28,245.6333,3704.87,6489.32,C,-1.51,28.37,02.27.,02.27.,2018,2018-02-28,02.28.,2018,
Germany,DE,995.2735,7.37,DE,2018-02-26,73.3471,2.20,3384.06,245.6333,3704.87,6489.32,C,-1.38,29.86,02.26.,02.26.,2018,2018-02-27,02.27.,2018,
Germany,DE,995.2735,7.71,DE,2018-02-25,76.7513,82.13,2402.48,245.6331,3704.86,6489.31,C,-0.94,31.25,02.25.,02.25.,2018,2018-02-26,02.26.,2018,
Germany,DE,995.2735,7.95,DE,2018-02-24,79.0913,118.39,2209.93,245.6331,3704.86,6489.31,C,-0.85,32.2,02.24.,02.24.,2018,2018-02-25,02.25.,2018,
Germany,DE,995.2735,8.16,DE,2018-02-23,81.2082,38.15,2712.23,245.6331,3704.86,6489.31,C,-1.09,33.06,02.23.,02.23.,2018,2018-02-24,02.24.,2018,
Germany,DE,995.2735,8.43,DE,2018-02-22,83.8891,17.78,2898.80,245.6331,3704.86,6489.31,C,-1.17,34.15,02.22.,02.22.,2018,2018-02-23,02.23.,2018,
Germany,DE,995.2735,8.72,DE,2018-02-21,86.7766,26.39,2672.27,245.6331,3704.86,6489.31,C,-1.08,35.33,02.21.,02.21.,2018,2018-02-22,02.22.,2018,
Germany,DE,995.2735,8.99,DE,2018-02-20,89.4812,22.06,2500.28,245.6331,3704.86,6489.31,C,-1.01,36.43,02.20.,02.20.,2018,2018-02-21,02.21.,2018,
Germany,DE,995.2735,9.24,DE,2018-02-19,91.9651,8.50,2159.17,245.6331,3704.86,6489.31,C,-0.88,37.44,02.19.,02.19.,2018,2018-02-20,02.20.,2018,
Germany,DE,995.2735,9.45,DE,2018-02-18,94.0259,31.15,1323.32,245.6268,3704.78,6489.17,C,-0.53,38.28,02.18.,02.18.,2018,2018-02-19,02.19.,2018,
Germany,DE,995.2735,9.58,DE,2018-02-17,95.3370,26.30,1228.89,245.6268,3704.78,6489.17,C,-0.49,38.81,02.17.,02.17.,2018,2018-02-18,02.18.,2018,
Germany,DE,995.2735,9.7,DE,2018-02-16,96.5605,32.16,1677.75,245.6268,3704.78,6489.17,C,-0.67,39.31,02.16.,02.16.,2018,2018-02-17,02.17.,2018,
Germany,DE,995.2735,9.87,DE,2018-02-15,98.2583,21.36,1849.48,245.6268,3704.78,6489.17,C,-0.74,40.0,02.15.,02.15.,2018,2018-02-16,02.16.,2018,
Germany,DE,995.2735,10.06,DE,2018-02-14,100.1326,24.87,2139.41,245.6268,3704.78,6489.17,C,-0.86,40.77,02.14.,02.14.,2018,2018-02-15,02.15.,2018,
Germany,DE,995.2735,10.28,DE,2018-02-13,102.2749,10.22,2206.63,245.6268,3704.78,6489.17,C,-0.89,41.64,02.13.,02.13.,2018,2018-02-14,02.14.,2018,
Germany,DE,995.2735,10.5,DE,2018-02-12,104.4872,15.77,1994.29,245.6268,3704.78,6489.17,C,-0.81,42.54,02.12.,02.12.,2018,2018-02-13,02.13.,2018,
Germany,DE,995.2735,10.7,DE,2018-02-11,106.4813,21.90,1297.40,245.6229,3704.73,6489.09,C,-0.52,43.35,02.11.,02.11.,2018,2018-02-12,02.12.,2018,
Germany,DE,995.2735,10.83,DE,2018-02-10,107.7932,37.91,1535.95,245.6229,3704.73,6489.09,C,-0.61,43.89,02.10.,02.10.,2018,2018-02-11,02.11.,2018,
Germany,DE,995.2735,10.99,DE,2018-02-09,109.3321,16.27,2545.83,245.6229,3704.73,6489.09,C,-1.03,44.51,02.09.,02.09.,2018,2018-02-10,02.10.,2018,
Germany,DE,995.2735,11.24,DE,2018-02-08,111.8915,25.10,2915.19,245.6229,3704.73,6489.09,C,-1.18,45.55,02.08.,02.08.,2018,2018-02-09,02.09.,2018,
Germany,DE,995.2735,11.54,DE,2018-02-07,114.8423,55.94,2865.13,245.6229,3704.73,6489.09,C,-1.14,46.76,02.07.,02.07.,2018,2018-02-08,02.08.,2018,
Germany,DE,995.2735,11.83,DE,2018-02-06,117.7423,20.75,2888.11,245.6229,3704.73,6489.09,C,-1.17,47.94,02.06.,02.06.,2018,2018-02-07,02.07.,2018,
Germany,DE,995.2735,12.12,DE,2018-02-05,120.5856,17.89,2534.30,245.6229,3704.73,6482.36,C,-1.02,49.09,02.05.,02.05.,2018,2018-02-06,02.06.,2018,
Germany,DE,995.2735,12.37,DE,2018-02-04,123.1181,21.34,1508.35,245.6329,3704.86,6482.58,C,-0.61,50.12,02.04.,02.04.,2018,2018-02-05,02.05.,2018,
Germany,DE,995.2735,12.52,DE,2018-02-03,124.6512,29.53,1317.39,245.6329,3704.86,6482.58,C,-0.52,50.75,02.03.,02.03.,2018,2018-02-04,02.04.,2018,
Germany,DE,995.2735,12.66,DE,2018-02-02,125.9982,53.26,1464.56,245.6329,3704.86,6482.58,C,-0.57,51.3,02.02.,02.02.,2018,2018-02-03,02.03.,2018,
Germany,DE,995.2735,12.81,DE,2018-02-01,127.4561,14.85,1234.80,245.6329,3704.86,6482.58,C,-0.5,51.89,02.01.,02.01.,2018,2018-02-02,02.02.,2018,
Germany,DE,995.2735,12.93,DE,2018-01-31,128.6871,19.85,785.99,245.6329,3704.86,6482.58,C,-0.31,52.39,01.31.,01.31.,2018,2018-02-01,02.01.,2018,
Germany,DE,995.2735,13.02,DE,2018-01-30,129.5445,10.00,968.90,245.6329,3704.86,6482.58,C,-0.39,52.74,01.30.,01.30.,2018,2018-01-31,01.31.,2018,
Germany,DE,995.2735,13.11,DE,2018-01-29,130.5086,57.73,463.37,245.6329,3704.86,6482.58,C,-0.17,53.13,01.29.,01.29.,2018,2018-01-30,01.30.,2018,
Germany,DE,995.2735,13.15,DE,2018-01-28,130.9219,166.24,328.07,245.6329,3704.86,6482.58,C,-0.07,53.3,01.28.,01.28.,2018,2018-01-29,01.29.,2018,
Germany,DE,995.2735,13.17,DE,2018-01-27,131.1222,90.76,490.47,245.6329,3704.86,6482.58,C,-0.16,53.38,01.27.,01.27.,2018,2018-01-28,01.28.,2018,
Germany,DE,995.2735,13.23,DE,2018-01-26,131.6292,25.28,995.60,245.6329,3704.86,6482.58,C,-0.4,53.59,01.26.,01.26.,2018,2018-01-27,01.27.,2018,
Germany,DE,995.2735,13.32,DE,2018-01-25,132.5679,30.95,857.77,245.6329,3704.86,6482.58,C,-0.34,53.97,01.25.,01.25.,2018,2018-01-26,01.26.,2018,
Germany,DE,995.2735,13.41,DE,2018-01-24,133.4359,61.01,367.61,245.6329,3719.36,6482.65,C,-0.12,54.32,01.24.,01.24.,2018,2018-01-25,01.25.,2018,
Germany,DE,995.2735,13.44,DE,2018-01-23,133.7775,51.37,830.82,245.6329,3719.36,6482.65,C,-0.32,54.46,01.23.,01.23.,2018,2018-01-24,01.24.,2018,
Germany,DE,995.2735,13.53,DE,2018-01-22,134.6440,23.35,1331.57,245.6329,3719.36,6482.65,C,-0.53,54.82,01.22.,01.22.,2018,2018-01-23,01.23.,2018,
Germany,DE,995.2735,13.66,DE,2018-01-21,135.9946,25.57,1060.05,245.6211,3719.21,6482.39,C,-0.42,55.37,01.21.,01.21.,2018,2018-01-22,01.22.,2018,
Germany,DE,995.2735,13.78,DE,2018-01-20,137.1047,29.71,1122.36,245.6211,3719.21,6482.39,C,-0.44,55.82,01.20.,01.20.,2018,2018-01-21,01.21.,2018,
Germany,DE,995.2735,13.89,DE,2018-01-19,138.2822,24.22,1730.16,245.6211,3719.21,6482.39,C,-0.69,56.3,01.19.,01.19.,2018,2018-01-20,01.20.,2018,
Germany,DE,995.2735,14.06,DE,2018-01-18,139.9834,10.25,1648.78,245.6211,3719.21,6482.39,C,-0.67,56.99,01.18.,01.18.,2018,2018-01-19,01.19.,2018,
Germany,DE,995.2735,14.23,DE,2018-01-17,141.6565,23.15,1715.17,245.6211,3719.21,6482.39,C,-0.69,57.67,01.17.,01.17.,2018,2018-01-18,01.18.,2018,
Germany,DE,995.2735,14.41,DE,2018-01-16,143.3710,38.37,1432.72,245.6211,3719.21,6482.39,C,-0.57,58.37,01.16.,01.16.,2018,2018-01-17,01.17.,2018,
Germany,DE,995.2735,14.55,DE,2018-01-15,144.7633,32.86,1660.29,245.6211,3719.21,6482.39,C,-0.66,58.94,01.15.,01.15.,2018,2018-01-16,01.16.,2018,
Germany,DE,995.2735,14.71,DE,2018-01-14,146.4169,62.13,1283.65,245.6253,3719.26,6482.48,C,-0.5,59.61,01.14.,01.14.,2018,2018-01-15,01.15.,2018,
Germany,DE,995.2735,14.81,DE,2018-01-13,147.4012,89.68,1050.64,245.6253,3719.26,6482.48,C,-0.39,60.01,01.13.,01.13.,2018,2018-01-14,01.14.,2018,
Germany,DE,995.2735,14.91,DE,2018-01-12,148.4336,31.13,1199.34,245.6253,3719.26,6482.48,C,-0.48,60.43,01.12.,01.12.,2018,2018-01-13,01.13.,2018,
Germany,DE,995.2735,15.04,DE,2018-01-11,149.6603,43.71,1409.59,245.6253,3719.26,6482.48,C,-0.56,60.93,01.11.,01.11.,2018,2018-01-12,01.12.,2018,
Germany,DE,995.2735,15.18,DE,2018-01-10,151.0764,36.36,1386.79,245.6253,3719.26,6482.48,C,-0.55,61.51,01.10.,01.10.,2018,2018-01-11,01.11.,2018,
Germany,DE,995.2735,15.32,DE,2018-01-09,152.4450,23.82,1377.45,245.6253,3719.26,6482.48,C,-0.55,62.06,01.09.,01.09.,2018,2018-01-10,01.10.,2018,
Germany,DE,995.2735,15.46,DE,2018-01-08,153.9116,23.00,1641.41,245.6253,3719.26,6482.48,C,-0.66,62.66,01.08.,01.08.,2018,2018-01-09,01.09.,2018,
Germany,DE,995.2735,15.62,DE,2018-01-07,155.4690,27.37,922.45,245.6257,3719.27,6482.48,C,-0.36,63.3,01.07.,01.07.,2018,2018-01-08,01.08.,2018,
Germany,DE,995.2735,15.71,DE,2018-01-06,156.3843,109.41,569.56,245.6257,3719.27,6482.48,C,-0.19,63.67,01.06.,01.06.,2018,2018-01-07,01.07.,2018,
Germany,DE,995.2735,15.76,DE,2018-01-05,156.8638,83.53,720.57,245.6257,3719.27,6482.48,C,-0.26,63.86,01.05.,01.05.,2018,2018-01-06,01.06.,2018,
Germany,DE,995.2735,15.83,DE,2018-01-04,157.5235,61.91,768.28,245.6257,3719.27,6482.48,C,-0.29,64.13,01.04.,01.04.,2018,2018-01-05,01.05.,2018,
Germany,DE,995.2735,15.9,DE,2018-01-03,158.2503,69.05,845.63,245.6257,3719.27,6482.48,C,-0.32,64.43,01.03.,01.03.,2018,2018-01-04,01.04.,2018,
Germany,DE,995.2735,15.98,DE,2018-01-02,159.0466,74.46,749.20,245.6257,3719.27,6482.48,C,-0.27,64.75,01.02.,01.02.,2018,2018-01-03,01.03.,2018,
Germany,DE,995.2735,16.05,DE,2018-01-01,159.7184,348.72,354.24,245.6257,3719.27,6482.48,C,0.0,65.03,01.01.,01.01.,2018,2018-01-02,01.02.,2018,
Germany,DE,995.2735,16.05,DE,2017-12-31,159.7451,277.44,183.13,245.6238,3719.24,6482.44,C,0.04,65.04,12.31.,12.31.,2017,2018-01-01,01.01.,2018,
Germany,DE,995.2735,16.04,DE,2017-12-30,159.6699,159.74,625.32,245.6238,3719.24,6482.44,C,-0.19,65.01,12.30.,12.30.,2017,2017-12-31,12.31.,2017,
Germany,DE,995.2735,16.1,DE,2017-12-29,160.2033,15.41,1098.11,245.6238,3719.24,6482.44,C,-0.44,65.22,12.29.,12.29.,2017,2017-12-30,12.30.,2017,
Germany,DE,995.2735,16.21,DE,2017-12-28,161.3056,10.80,1341.91,245.6238,3719.24,6482.44,C,-0.54,65.67,12.28.,12.28.,2017,2017-12-29,12.29.,2017,
Germany,DE,995.2735,16.34,DE,2017-12-27,162.6410,25.00,1066.85,245.6238,3719.24,6482.44,C,-0.42,66.22,12.27.,12.27.,2017,2017-12-28,12.28.,2017,
Germany,DE,995.2735,16.44,DE,2017-12-26,163.6311,98.17,661.68,245.6238,3719.24,6482.44,C,-0.23,66.62,12.26.,12.26.,2017,2017-12-27,12.27.,2017,
Germany,DE,995.2735,16.5,DE,2017-12-25,164.2030,168.33,501.16,245.6238,3719.24,6482.44,C,-0.14,66.85,12.25.,12.25.,2017,2017-12-26,12.26.,2017,
Germany,DE,995.2735,16.53,DE,2017-12-24,164.5319,202.59,362.02,245.6178,3719.17,6482.31,C,-0.06,66.99,12.24.,12.24.,2017,2017-12-25,12.25.,2017,
Germany,DE,995.2735,16.55,DE,2017-12-23,164.6925,142.98,597.02,245.6178,3719.17,6482.31,C,-0.18,67.05,12.23.,12.23.,2017,2017-12-24,12.24.,2017,
Germany,DE,995.2735,16.6,DE,2017-12-22,165.2015,53.05,1010.58,245.6178,3719.17,6482.31,C,-0.39,67.26,12.22.,12.22.,2017,2017-12-23,12.23.,2017,
Germany,DE,995.2735,16.77,DE,2017-12-21,166.9303,44.06,1707.19,245.6178,3719.17,6482.31,C,-0.68,67.96,12.21.,12.21.,2017,2017-12-22,12.22.,2017,
Germany,DE,995.2735,16.95,DE,2017-12-20,168.6734,43.33,2047.25,245.6178,3719.17,6482.31,C,-0.82,68.67,12.20.,12.20.,2017,2017-12-21,12.21.,2017,
Germany,DE,995.2735,17.15,DE,2017-12-19,170.7204,39.48,2592.01,245.6178,3719.17,6482.31,C,-1.04,69.51,12.19.,12.19.,2017,2017-12-20,12.20.,2017,
Germany,DE,995.2735,17.42,DE,2017-12-18,173.3336,9.91,2210.00,245.6178,3719.17,6482.31,C,-0.9,70.57,12.18.,12.18.,2017,2017-12-19,12.19.,2017,
Germany,DE,995.2735,17.64,DE,2017-12-17,175.5233,23.91,1566.41,245.6162,3719.15,6482.27,C,-0.63,71.46,12.17.,12.17.,2017,2017-12-18,12.18.,2017,
Germany,DE,995.2735,17.79,DE,2017-12-16,177.0941,27.21,1518.73,245.6162,3719.15,6482.27,C,-0.61,72.1,12.16.,12.16.,2017,2017-12-17,12.17.,2017,
Germany,DE,995.2735,17.95,DE,2017-12-15,178.6394,60.45,1940.94,245.6162,3719.15,6482.27,C,-0.77,72.73,12.15.,12.15.,2017,2017-12-16,12.16.,2017,
Germany,DE,995.2735,18.15,DE,2017-12-14,180.6044,28.66,2071.65,245.6162,3719.15,6482.27,C,-0.83,73.53,12.14.,12.14.,2017,2017-12-15,12.15.,2017,
Germany,DE,995.2735,18.36,DE,2017-12-13,182.7126,16.88,2534.98,245.6162,3719.15,6482.27,C,-1.03,74.39,12.13.,12.13.,2017,2017-12-14,12.14.,2017,
Germany,DE,995.2735,18.62,DE,2017-12-12,185.2849,11.27,2562.68,245.6162,3719.15,6482.27,C,-1.04,75.44,12.12.,12.12.,2017,2017-12-13,12.13.,2017,
Germany,DE,995.2735,18.87,DE,2017-12-11,187.8573,10.49,1986.44,245.6162,3728.75,6482.27,C,-0.8,76.48,12.11.,12.11.,2017,2017-12-12,12.12.,2017,
Germany,DE,995.2735,19.07,DE,2017-12-10,189.8004,13.82,1629.93,245.6249,3728.86,6482.46,C,-0.66,77.27,12.10.,12.10.,2017,2017-12-11,12.11.,2017,
Germany,DE,995.2735,19.24,DE,2017-12-09,191.4845,11.33,1532.86,245.6249,3728.86,6482.46,C,-0.62,77.96,12.09.,12.09.,2017,2017-12-10,12.10.,2017,
Germany,DE,995.2735,19.39,DE,2017-12-08,193.0160,26.44,1458.95,245.6249,3728.86,6482.46,C,-0.58,78.58,12.08.,12.08.,2017,2017-12-09,12.09.,2017,
Germany,DE,995.2735,19.54,DE,2017-12-07,194.4480,28.02,1373.85,245.6249,3728.86,6482.46,C,-0.55,79.16,12.07.,12.07.,2017,2017-12-08,12.08.,2017,
Germany,DE,995.2735,19.67,DE,2017-12-06,195.8094,22.93,1170.52,245.6249,3728.86,6482.46,C,-0.47,79.72,12.06.,12.06.,2017,2017-12-07,12.07.,2017,
Germany,DE,995.2735,19.79,DE,2017-12-05,196.9556,16.31,1406.40,245.6249,3728.86,6482.46,C,-0.57,80.19,12.05.,12.05.,2017,2017-12-06,12.06.,2017,
Germany,DE,995.2735,19.93,DE,2017-12-04,198.3457,6.98,1460.56,245.6249,3775.98,6482.46,C,-0.59,80.75,12.04.,12.04.,2017,2017-12-05,12.05.,2017,
Germany,DE,995.2735,20.07,DE,2017-12-03,199.7994,45.15,1443.20,245.6235,3775.96,6482.42,C,-0.57,81.34,12.03.,12.03.,2017,2017-12-04,12.04.,2017,
Germany,DE,995.2735,20.22,DE,2017-12-02,201.2135,38.76,1654.94,245.6235,3775.96,6482.42,C,-0.66,81.92,12.02.,12.02.,2017,2017-12-03,12.03.,2017,
Germany,DE,995.2735,20.38,DE,2017-12-01,202.8453,8.71,2059.14,245.6235,3775.96,6482.42,C,-0.83,82.58,12.01.,12.01.,2017,2017-12-02,12.02.,2017,
Germany,DE,995.2735,20.59,DE,2017-11-30,204.9716,52.43,2219.22,245.6235,3706.36,6411.62,C,-0.88,83.45,11.30.,11.30.,2017,2017-12-01,12.01.,2017,
Germany,DE,995.2735,20.81,DE,2017-11-29,207.1648,1.73,2000.54,242.9763,3706.36,6398.42,C,-0.82,85.26,11.29.,11.29.,2017,2017-11-30,11.30.,2017,
Germany,DE,995.2735,21.02,DE,2017-11-28,209.2138,5.40,1473.73,242.9763,3706.36,6398.42,C,-0.6,86.1,11.28.,11.28.,2017,2017-11-29,11.29.,2017,
Germany,DE,995.2735,21.17,DE,2017-11-27,210.6780,13.29,1373.39,242.9763,3706.36,6398.42,C,-0.56,86.71,11.27.,11.27.,2017,2017-11-28,11.28.,2017,
Germany,DE,995.2735,21.31,DE,2017-11-26,212.1317,9.98,919.10,242.9736,3706.32,6398.37,C,-0.37,87.31,11.26.,11.26.,2017,2017-11-27,11.27.,2017,
Germany,DE,995.2735,21.41,DE,2017-11-25,213.0393,19.38,706.00,242.9736,3706.32,6398.37,C,-0.28,87.68,11.25.,11.25.,2017,2017-11-26,11.26.,2017,
Germany,DE,995.2735,21.47,DE,2017-11-24,213.7259,20.72,743.37,242.9736,3706.32,6398.37,C,-0.3,87.96,11.24.,11.24.,2017,2017-11-25,11.25.,2017,
Germany,DE,995.2735,21.55,DE,2017-11-23,214.4517,11.61,361.07,242.6931,3659.21,6387.60,C,-0.14,88.36,11.23.,11.23.,2017,2017-11-24,11.24.,2017,
Germany,DE,995.2735,21.58,DE,2017-11-22,214.8014,24.24,352.24,242.6931,3659.21,6387.60,C,-0.14,88.51,11.22.,11.22.,2017,2017-11-23,11.23.,2017,
Germany,DE,995.2735,21.62,DE,2017-11-21,215.1295,20.13,768.92,242.6931,3659.21,6387.60,C,-0.31,88.64,11.21.,11.21.,2017,2017-11-22,11.22.,2017,
Germany,DE,995.2735,21.69,DE,2017-11-20,215.8784,27.27,1157.49,242.6931,3659.21,6387.60,C,-0.47,88.95,11.20.,11.20.,2017,2017-11-21,11.21.,2017,
Germany,DE,995.2735,21.8,DE,2017-11-19,217.0086,2.70,739.24,242.7102,3659.45,6387.96,C,-0.3,89.41,11.19.,11.19.,2017,2017-11-20,11.20.,2017,
Germany,DE,995.2735,21.88,DE,2017-11-18,217.7452,10.03,794.57,242.7102,3659.45,6387.96,C,-0.32,89.71,11.18.,11.18.,2017,2017-11-19,11.19.,2017,
Germany,DE,995.2735,21.96,DE,2017-11-17,218.5297,24.64,786.94,242.7102,3659.45,6387.96,C,-0.31,90.04,11.17.,11.17.,2017,2017-11-18,11.18.,2017,
Germany,DE,995.2735,22.03,DE,2017-11-16,219.2921,11.25,742.47,242.7102,3659.45,6387.96,C,-0.3,90.35,11.16.,11.16.,2017,2017-11-17,11.17.,2017,
Germany,DE,995.2735,22.11,DE,2017-11-15,220.0234,86.24,950.36,242.7102,3659.45,6387.96,C,-0.36,90.65,11.15.,11.15.,2017,2017-11-16,11.16.,2017,
Germany,DE,995.2735,22.19,DE,2017-11-14,220.8875,19.21,1328.22,242.7102,3659.45,6374.54,C,-0.54,91.01,11.14.,11.14.,2017,2017-11-15,11.15.,2017,
Germany,DE,995.2735,22.38,DE,2017-11-13,222.7144,16.42,925.68,242.7102,3659.45,6374.54,C,-0.37,91.76,11.13.,11.13.,2017,2017-11-14,11.14.,2017,
Germany,DE,995.2735,22.47,DE,2017-11-12,223.6247,31.28,433.07,242.7260,3659.65,6374.91,C,-0.17,92.13,11.12.,11.12.,2017,2017-11-13,11.13.,2017,
Germany,DE,995.2735,22.51,DE,2017-11-11,224.0265,25.55,450.70,242.7260,3659.65,6374.91,C,-0.18,92.3,11.11.,11.11.,2017,2017-11-12,11.12.,2017,
Germany,DE,995.2735,22.55,DE,2017-11-10,224.4516,12.68,494.89,242.7260,3659.65,6374.91,C,-0.2,92.47,11.10.,11.10.,2017,2017-11-11,11.11.,2017,
Germany,DE,995.2735,22.6,DE,2017-11-09,224.9127,16.17,822.78,242.7260,3659.65,6374.91,C,-0.33,92.66,11.09.,11.09.,2017,2017-11-10,11.10.,2017,
Germany,DE,995.2735,22.68,DE,2017-11-08,225.7204,14.85,919.04,242.7260,3659.65,6374.91,C,-0.37,92.99,11.08.,11.08.,2017,2017-11-09,11.09.,2017,
Germany,DE,995.2735,22.77,DE,2017-11-07,226.6246,102.86,1083.58,242.7260,3659.65,6374.91,C,-0.4,93.37,11.07.,11.07.,2017,2017-11-08,11.08.,2017,
Germany,DE,995.2735,22.87,DE,2017-11-06,227.6065,8.15,628.76,242.7260,3659.65,6374.91,C,-0.26,93.77,11.06.,11.06.,2017,2017-11-07,11.07.,2017,
Germany,DE,995.2735,22.93,DE,2017-11-05,228.2281,176.48,31.66,242.7122,3659.44,6374.62,C,0.06,94.03,11.05.,11.05.,2017,2017-11-06,11.06.,2017,
Germany,DE,995.2735,22.92,DE,2017-11-04,228.0835,213.82,25.24,242.7122,3659.44,6374.62,C,0.08,93.97,11.04.,11.04.,2017,2017-11-05,11.05.,2017,
Germany,DE,995.2735,22.9,DE,2017-11-03,227.8952,22.60,223.55,242.7122,3659.44,6374.62,C,-0.08,93.9,11.03.,11.03.,2017,2017-11-04,11.04.,2017,
Germany,DE,995.2735,22.92,DE,2017-11-02,228.0964,53.85,207.12,242.7122,3659.44,6374.62,C,-0.06,93.98,11.02.,11.02.,2017,2017-11-03,11.03.,2017,
Germany,DE,995.2735,22.93,DE,2017-11-01,228.2496,84.50,135.61,242.7122,3659.44,6374.62,C,-0.02,94.04,11.01.,11.01.,2017,2017-11-02,11.02.,2017,
Germany,DE,995.2735,22.94,DE,2017-10-31,228.3005,43.47,176.88,242.7122,3659.44,6374.62,C,-0.05,94.06,10.31.,10.31.,2017,2017-11-01,11.01.,2017,
Germany,DE,995.2735,22.95,DE,2017-10-30,228.4352,140.45,107.88,242.7122,3659.44,6374.62,C,0.01,94.12,10.30.,10.30.,2017,2017-10-31,10.31.,2017,
Germany,DE,995.2735,22.95,DE,2017-10-29,228.4039,667.31,15.73,242.6553,3658.71,6373.35,C,0.27,94.13,10.29.,10.29.,2017,2017-10-30,10.30.,2017,
Germany,DE,995.2735,22.88,DE,2017-10-28,227.7535,673.48,14.27,242.6553,3777.66,6575.79,C,0.27,93.86,10.28.,10.28.,2017,2017-10-29,10.29.,2017,
Germany,DE,995.2735,22.81,DE,2017-10-27,227.0431,319.14,22.26,242.6553,3658.71,6373.35,E,0.12,93.57,10.27.,10.27.,2017,2017-10-28,10.28.,2017,
Germany,DE,995.2735,22.79,DE,2017-10-26,226.8021,309.78,24.07,242.6553,3658.71,6373.35,C,0.12,93.47,10.26.,10.26.,2017,2017-10-27,10.27.,2017,
Germany,DE,995.2735,22.76,DE,2017-10-25,226.5180,512.46,19.88,242.6553,3658.71,6373.35,C,0.2,93.35,10.25.,10.25.,2017,2017-10-26,10.26.,2017,
Germany,DE,995.2735,22.71,DE,2017-10-24,226.0266,475.36,38.96,242.6553,3658.71,6373.35,C,0.18,93.15,10.24.,10.24.,2017,2017-10-25,10.25.,2017,
Germany,DE,995.2735,22.66,DE,2017-10-23,225.5405,389.25,39.88,242.6553,3658.71,6373.35,C,0.14,92.95,10.23.,10.23.,2017,2017-10-24,10.24.,2017,
Germany,DE,995.2735,22.63,DE,2017-10-22,225.2445,711.83,34.13,242.7394,3659.84,6375.19,C,0.28,92.79,10.22.,10.22.,2017,2017-10-23,10.23.,2017,
Germany,DE,995.2735,22.56,DE,2017-10-21,224.5273,854.05,31.96,242.7394,3659.84,6375.19,C,0.34,92.5,10.21.,10.21.,2017,2017-10-22,10.22.,2017,
Germany,DE,995.2735,22.48,DE,2017-10-20,223.7054,700.60,43.98,242.7394,3659.84,6375.19,C,0.27,92.16,10.20.,10.20.,2017,2017-10-21,10.21.,2017,
Germany,DE,995.2735,22.41,DE,2017-10-19,223.0889,624.83,28.87,242.7394,3659.84,6375.19,C,0.25,91.9,10.19.,10.19.,2017,2017-10-20,10.20.,2017,
Germany,DE,995.2735,22.35,DE,2017-10-18,222.4663,586.62,17.74,242.7394,3659.84,6375.19,C,0.23,91.65,10.18.,10.18.,2017,2017-10-19,10.19.,2017,
Germany,DE,995.2735,22.3,DE,2017-10-17,221.8994,847.29,3.74,242.7394,3659.84,6375.19,C,0.35,91.41,10.17.,10.17.,2017,2017-10-18,10.18.,2017,
Germany,DE,995.2735,22.21,DE,2017-10-16,221.0580,961.80,0.00,242.7394,3659.84,6375.19,C,0.4,91.07,10.16.,10.16.,2017,2017-10-17,10.17.,2017,
Germany,DE,995.2735,22.12,DE,2017-10-15,220.1379,1472.87,0.04,242.7652,3660.19,6375.75,C,0.61,90.68,10.15.,10.15.,2017,2017-10-16,10.16.,2017,
Germany,DE,995.2735,21.97,DE,2017-10-14,218.6909,1463.78,28.84,242.7652,3660.19,6375.75,C,0.59,90.08,10.14.,10.14.,2017,2017-10-15,10.15.,2017,
Germany,DE,995.2735,21.83,DE,2017-10-13,217.2581,1016.08,30.96,242.7652,3660.19,6375.75,C,0.41,89.49,10.13.,10.13.,2017,2017-10-14,10.14.,2017,
Germany,DE,995.2735,21.73,DE,2017-10-12,216.2749,877.82,18.44,242.7652,3660.19,6375.75,C,0.35,89.09,10.12.,10.12.,2017,2017-10-13,10.13.,2017,
Germany,DE,995.2735,21.64,DE,2017-10-11,215.4171,418.49,51.42,242.3092,3676.34,6375.75,C,0.15,88.9,10.11.,10.11.,2017,2017-10-12,10.12.,2017,
Germany,DE,995.2735,21.6,DE,2017-10-10,215.0018,248.26,81.13,242.3092,3676.34,6375.75,C,0.07,88.73,10.10.,10.10.,2017,2017-10-11,10.11.,2017,
Germany,DE,995.2735,21.59,DE,2017-10-09,214.8403,355.01,52.89,242.3092,3676.34,6375.75,C,0.12,88.66,10.09.,10.09.,2017,2017-10-10,10.10.,2017,
Germany,DE,995.2735,21.56,DE,2017-10-08,214.5403,611.80,13.62,242.5227,3679.28,6380.34,C,0.25,88.46,10.08.,10.08.,2017,2017-10-09,10.09.,2017,
Germany,DE,995.2735,21.5,DE,2017-10-07,213.9422,537.80,37.32,242.5227,3679.28,6380.34,C,0.21,88.22,10.07.,10.07.,2017,2017-10-08,10.08.,2017,
Germany,DE,995.2735,21.45,DE,2017-10-06,213.4417,226.28,44.92,242.5227,3679.28,6380.34,C,0.07,88.01,10.06.,10.06.,2017,2017-10-07,10.07.,2017,
Germany,DE,995.2735,21.43,DE,2017-10-05,213.3101,519.86,11.99,242.5227,3679.28,6380.34,C,0.21,87.95,10.05.,10.05.,2017,2017-10-06,10.06.,2017,
Germany,DE,995.2735,21.38,DE,2017-10-04,212.8038,635.98,70.89,242.5227,3679.28,6380.34,C,0.23,87.75,10.04.,10.04.,2017,2017-10-05,10.05.,2017,
